@relation 'breast-cancer-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R1,8-9,24,31-32,34-37,49_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A38-N200-T1.0E-4'

@attribute Source_0 numeric
@attribute Source_1 numeric
@attribute Source_2 numeric
@attribute Source_3 numeric
@attribute Source_4 numeric
@attribute Source_5 numeric
@attribute Source_6 numeric
@attribute Source_7 numeric
@attribute Source_8 numeric
@attribute Source_9 numeric
@attribute Source_10 numeric
@attribute Source_11 numeric
@attribute Source_12 numeric
@attribute Source_13 numeric
@attribute Source_14 numeric
@attribute Source_15 numeric
@attribute Source_16 numeric
@attribute Source_17 numeric
@attribute Source_18 numeric
@attribute Source_19 numeric
@attribute Source_20 numeric
@attribute Source_21 numeric
@attribute Source_22 numeric
@attribute Source_23 numeric
@attribute Source_24 numeric
@attribute Source_25 numeric
@attribute Source_26 numeric
@attribute Source_27 numeric
@attribute Source_28 numeric
@attribute Source_29 numeric
@attribute Source_30 numeric
@attribute Source_31 numeric
@attribute Source_32 numeric
@attribute Source_33 numeric
@attribute Source_34 numeric
@attribute Source_35 numeric
@attribute Source_36 numeric
@attribute Source_37 numeric
@attribute Class {no-recurrence-events,recurrence-events}

@data
-0.058955,0.031913,-0.008122,-0.045263,0.003334,0.017633,0.005772,-0.058575,0.022242,-0.003296,0.015132,0.013529,-0.09082,0.009975,0.047351,0.046887,0.043384,0.002845,0.051255,0.043972,-0.002125,-0.016842,-0.041614,-0.013921,-0.04902,0.000049,-0.047403,-0.048959,-0.054912,-0.012776,0.011207,0.106592,0.030204,0.006242,-0.022078,-0.063289,-0.0291,0.041892,no-recurrence-events
-0.015498,-0.039132,0.023373,0.014552,-0.024864,-0.07511,-0.064419,-0.037579,0.132593,0.070923,0.017207,-0.025045,0.049286,0.009975,-0.048352,-0.025867,-0.041699,0.041907,-0.010756,0.051785,-0.018239,-0.032955,-0.041675,-0.013921,-0.145211,-0.038037,-0.152872,-0.001595,-0.03831,0.06103,0.127417,0.039392,-0.0532,-0.092879,0.022844,-0.007137,-0.082322,0.050437,recurrence-events
0.015263,0.004081,-0.007145,-0.04331,0.004799,-0.124396,-0.019497,0.132099,-0.015844,0.039673,-0.072637,-0.008932,0.034241,-0.050572,-0.061047,-0.023243,-0.046704,0.020423,0.051255,-0.011692,-0.000172,-0.036861,0.039929,0.010493,-0.041208,0.012745,-0.004435,-0.061166,-0.000224,-0.072888,-0.025903,-0.04154,-0.010232,-0.049422,0.169572,0.079289,-0.034959,0.007712,no-recurrence-events
0.01331,0.0158,0.069027,-0.049413,0.051674,-0.05091,0.01749,-0.064922,0.028589,0.06311,0.047236,-0.047018,0.006714,-0.030064,0.020984,0.009503,-0.01814,0.052649,0.044419,-0.052219,-0.028492,0.059818,-0.094775,-0.032476,0.025199,0.015674,-0.008341,0.009879,0.049581,-0.060834,0.037574,-0.010717,-0.047463,0.003923,0.005266,-0.068172,0.019728,0.032126,no-recurrence-events
-0.116572,-0.008614,0.023617,-0.094335,-0.219811,-0.062262,0.102451,0.06789,0.042261,0.065063,0.057979,0.050638,0.065308,0.003139,0.02196,-0.113544,0.097339,0.037024,-0.008315,-0.010227,0.033031,0.043217,-0.043994,-0.143804,-0.024606,0.032276,-0.016153,0.111686,0.039815,0.049121,-0.029809,0.12649,-0.118752,0.101579,-0.014265,0.078312,-0.152147,0.057517,recurrence-events
0.073857,-0.073922,-0.017521,-0.034231,0.059547,0.081727,-0.020657,0.127827,-0.059057,0.056763,0.041499,-0.012472,0.067826,-0.019322,-0.063001,-0.092517,0.036364,0.013099,-0.07521,-0.01804,0.033763,-0.008053,-0.045535,0.08227,-0.029611,0.12334,-0.004923,0.069083,0.029317,0.006324,0.002173,0.083429,-0.083851,-0.007064,-0.064986,0.010441,0.050978,0.007346,no-recurrence-events
0.011357,0.078788,-0.023747,-0.002294,-0.106041,0.038629,0.01749,-0.082012,-0.083227,0.043579,-0.049321,0.037943,-0.020507,-0.038853,-0.066907,0.054699,0.009204,0.002845,0.008287,0.082058,0.036937,-0.009517,0.099011,0.032954,-0.013864,-0.050732,0.026815,-0.028451,-0.021708,-0.034261,0.040503,0.008936,0.098564,0.060929,-0.025984,-0.035946,0.017775,-0.018655,no-recurrence-events
0.097295,0.009941,-0.004215,0.030909,0.028236,-0.030036,0.049839,-0.018292,-0.008032,-0.042358,-0.002324,0.021342,0.051819,-0.023228,-0.012219,0.045117,-0.003247,-0.010827,-0.110854,0.013699,0.025218,-0.016353,0.073133,-0.044195,0.015433,0.004932,-0.039591,-0.01722,-0.001201,-0.060712,-0.004418,-0.048376,-0.012185,0.016984,0.066057,0.016789,-0.042772,-0.04014,no-recurrence-events
-0.020869,0.029472,-0.010075,0.001368,-0.034264,-0.032355,0.039951,0.050312,-0.074926,-0.03064,-0.015752,0.011576,-0.032348,-0.045689,0.013171,0.031964,-0.026929,0.009681,-0.039565,-0.007786,0.011547,0.017826,0.055615,-0.055914,0.033011,0.003956,-0.025919,0.00109,-0.042216,-0.055951,-0.002465,-0.043921,-0.094338,-0.017562,0.034563,-0.044735,-0.048631,-0.079202,no-recurrence-events
0.045537,0.007987,0.065121,-0.031591,0.120033,-0.08277,0.037144,-0.051495,0.075953,0.024048,0.038203,-0.038229,0.063538,-0.007603,0.011218,0.010937,-0.002271,0.04386,0.018052,-0.073215,-0.060719,0.04517,-0.114367,-0.005132,0.031058,0.032276,-0.004435,-0.02015,0.068135,-0.04704,0.020972,-0.015173,-0.019997,-0.016219,0.052385,-0.002743,0.027541,0.004782,recurrence-events
-0.022822,0.014335,0.018734,-0.078466,-0.043541,-0.065741,0.039951,-0.0742,-0.028539,0.012329,0.047847,-0.013815,-0.010742,-0.077916,0.026843,-0.008777,-0.056226,-0.01864,-0.067885,-0.009739,-0.065602,0.044193,0.065808,-0.043218,0.002738,0.02837,0.015097,-0.01722,-0.028544,-0.064534,0.024878,-0.054052,-0.039132,0.041398,-0.041609,-0.071102,0.010939,-0.014261,no-recurrence-events
0.160771,-0.021187,0.031307,0.004832,0.040016,0.049989,0.006687,0.014545,-0.010229,0.119263,0.053706,-0.047628,0.036576,0.027553,0.02489,0.012951,0.065661,0.036536,-0.036147,0.007351,0.029857,-0.03149,0.005246,0.047114,0.005545,-0.019238,-0.083048,-0.004159,0.035176,0.003394,0.009986,0.056086,-0.044789,-0.026595,0.03853,-0.079403,0.021682,0.00344,no-recurrence-events
0.267705,-0.068429,-0.172917,0.200099,-0.136192,-0.118933,-0.006802,-0.103985,0.206812,0.039673,-0.02625,0.202494,-0.036651,-0.079869,0.189929,-0.227039,-0.00459,0.047766,0.110337,-0.212864,0.126293,-0.275142,-0.039721,0.466547,0.657523,-0.141552,0.413534,0.180045,-0.186747,-0.123631,0.205542,0.23031,0.06887,-0.282332,-0.195906,-0.091121,-0.582322,0.116843,no-recurrence-events
-0.031123,-0.066475,0.063412,0.053614,0.006386,-0.018836,-0.044888,-0.084454,0.085718,0.039673,0.069941,-0.00942,0.029755,0.072475,-0.03468,0.02882,0.012011,0.002845,-0.049819,0.0303,-0.008473,0.000248,-0.065112,-0.013921,-0.06318,-0.061474,-0.074747,0.024772,-0.028544,0.066341,0.109839,0.035486,-0.041482,-0.088973,-0.008406,-0.038387,-0.058885,0.023093,recurrence-events
-0.026729,0.047538,0.02557,-0.004247,-0.043541,-0.033515,-0.027432,0.001972,-0.05393,0.024048,0.016108,-0.017721,-0.02246,0.015834,-0.027844,0.033215,-0.002515,0.047766,0.051255,-0.027805,-0.025563,0.025639,-0.025989,-0.023687,0.0418,-0.053662,-0.037638,-0.002572,-0.092997,-0.00887,0.017066,0.076807,-0.058663,-0.017196,0.034563,-0.125789,-0.010545,-0.012307,recurrence-events
-0.026729,0.030448,0.086117,0.04629,-0.008873,0.047723,0.004795,0.028828,-0.000707,0.076782,0.034541,0.053568,0.034058,0.024623,-0.095227,-0.019794,-0.032544,-0.002038,-0.05519,0.051296,0.060375,-0.02856,-0.071338,-0.042242,0.006644,0.020557,-0.047403,0.025993,0.002706,-0.032483,0.023902,0.034693,-0.040627,0.031266,-0.068953,0.000187,-0.027147,0.096579,no-recurrence-events
-0.094112,0.117851,0.041683,-0.064794,-0.012291,-0.018012,0.038975,-0.039044,0.002711,0.067017,0.038569,0.021342,-0.020507,-0.023228,-0.051282,-0.046863,0.004321,0.034095,-0.042495,0.006863,-0.060719,0.001713,-0.057239,-0.013921,-0.029489,0.050831,0.026815,-0.00013,0.001729,-0.07137,0.047339,0.038233,0.018485,0.045304,-0.119734,-0.000789,0.068557,0.069235,recurrence-events
-0.028682,0.11663,-0.146549,-0.02844,-0.096031,0.040212,0.031132,-0.122234,-0.100012,0.010864,-0.042882,-0.18691,0.016068,-0.013219,-0.018323,0.049328,-0.047925,-0.078942,0.023423,0.07156,-0.019948,0.017216,0.016019,-0.036138,0.072623,-0.023144,0.039023,0.050773,-0.014506,0.035438,-0.080102,0.017954,0.125175,-0.096206,-0.007063,0.098332,0.004348,0.00466,no-recurrence-events
-0.042354,0.117362,-0.084782,-0.043554,-0.057701,-0.022223,0.059483,-0.131329,-0.041723,0.026001,-0.073369,-0.169088,0.006714,-0.063267,-0.048352,0.078839,-0.019116,-0.089929,0.065904,0.152859,0.076976,0.009525,-0.018603,-0.001226,0.051566,-0.036083,0.050253,0.089469,-0.00999,-0.065717,-0.11477,-0.012182,-0.030861,-0.056624,-0.041609,0.134953,0.001174,-0.021097,no-recurrence-events
-0.085322,-0.08088,0.115902,0.120997,-0.02401,0.01568,-0.003872,0.005634,0.086695,-0.050171,0.002559,-0.141744,0.075501,0.035365,0.122546,-0.011219,-0.021314,-0.020593,-0.069838,0.058621,-0.041188,-0.0769,0.02284,-0.065679,0.060355,0.083057,-0.027872,-0.078744,-0.105693,0.007876,0.128394,0.065149,-0.041939,0.085588,-0.006697,0.075382,0.00215,-0.091897,recurrence-events
0.045537,0.015068,-0.01569,0.012332,-0.039879,0.081899,-0.032345,0.004719,-0.100988,0.057739,-0.004308,0.016215,-0.042526,0.049281,0.02074,0.042248,0.029223,-0.000817,-0.027358,-0.037815,0.015209,-0.015987,0.078153,-0.067388,0.016959,0.023731,0.019491,-0.034676,0.094869,-0.026269,0.048804,-0.038199,0.194969,-0.049819,0.094499,0.049504,-0.022996,0.080832,no-recurrence-events
0.064492,-0.038467,-0.035163,0.178711,0.170098,-0.159261,0.124376,-0.042245,0.018017,-0.169624,0.062569,0.080816,-0.374213,-0.132327,-0.03781,-0.397847,-0.028386,-0.062708,-0.062943,0.329051,0.035586,0.358878,0.158232,-0.046729,0.317842,-0.168637,-0.123752,-0.007161,0.095657,0.119395,0.195073,0.237832,0.072635,-0.035927,0.161467,0.076276,0.210542,0.029701,recurrence-events
0.026006,0.031425,0.028988,0.030909,0.077064,-0.05738,0.014683,0.044208,0.0115,-0.015015,-0.00916,-0.010885,0.038147,0.031459,-0.020032,0.043164,0.02019,0.055579,0.03563,-0.06052,-0.019703,0.014897,-0.085071,-0.007085,0.054496,-0.014599,-0.043497,-0.01722,-0.00999,-0.016766,-0.004418,0.033655,-0.0532,-0.057235,0.105119,-0.018368,-0.017381,-0.049905,no-recurrence-events
0.063115,0.036308,0.034847,0.06045,0.052162,-0.062201,-0.009731,-0.088116,-0.034399,-0.054077,0.008418,-0.007955,0.096985,0.111537,0.017078,0.050305,0.079272,0.000891,-0.009292,-0.015598,-0.01775,-0.026119,0.003308,0.051508,0.081839,-0.03999,-0.023966,0.040885,0.026143,0.029086,0.030738,0.026575,0.000053,0.044572,0.059709,-0.090633,0.025588,0.0624,recurrence-events
-0.036494,-0.045723,-0.025211,-0.053319,0.032143,-0.085456,-0.003017,0.063984,-0.063207,-0.020874,-0.055303,-0.02358,-0.012817,-0.027135,0.070789,-0.021747,-0.014234,-0.039148,0.081529,0.04739,0.058422,-0.063717,0.055615,0.051508,-0.055856,0.027393,0.020956,0.00109,0.076924,-0.041028,-0.024926,-0.063452,-0.004494,0.037126,0.100969,-0.019344,-0.036912,0.135153,no-recurrence-events
0.095742,0.049667,-0.125251,-0.079856,0.03167,0.060095,0.003252,0.052787,-0.013905,0.076958,-0.067589,-0.038569,0.010141,-0.099856,0.003938,-0.10143,-0.183416,0.059606,0.046921,-0.090138,-0.052549,0.027701,-0.034075,-0.032812,-0.036101,0.008365,0.025174,-0.048787,0.121413,0.010589,0.048101,-0.143165,0.193973,0.006034,0.06906,0.008405,0.072115,-0.015342,no-recurrence-events
-0.050166,-0.162911,0.064632,-0.059179,-0.040123,0.014032,-0.116299,0.021015,-0.051489,0.041626,0.001338,0.047709,0.002808,-0.004674,-0.049329,-0.004169,-0.028638,-0.111413,0.046372,0.007351,0.060375,0.04517,-0.001025,0.012446,0.002738,0.120167,0.061972,0.034782,0.026143,-0.026624,0.021949,-0.016089,-0.052346,-0.023421,-0.018172,0.066593,-0.040818,0.057517,no-recurrence-events
0.062539,0.073837,-0.045417,-0.080566,-0.075508,0.028483,0.06981,0.067374,0.007763,-0.054389,0.129219,0.066168,0.075433,0.040524,-0.126677,0.00526,0.074153,-0.065638,-0.060013,-0.021046,0.064883,-0.063486,-0.044466,-0.111182,0.043428,-0.088559,0.165311,0.051189,0.052688,0.02856,0.000737,0.096902,0.021518,0.094566,0.018644,-0.020404,0.030855,0.0131,recurrence-events
-0.020869,-0.027169,-0.045719,-0.055272,-0.045982,0.019769,-0.030361,-0.033672,-0.041723,-0.06189,-0.038213,0.055521,-0.040161,-0.053502,0.013171,0.016339,0.027759,-0.043054,-0.035659,0.011257,0.034008,0.036869,0.051709,-0.032476,-0.026559,0.143604,-0.02006,0.044547,-0.000224,-0.050092,0.056128,-0.006323,-0.062111,-0.005843,-0.06114,0.06464,-0.033983,-0.056253,no-recurrence-events
0.023076,0.000663,0.015316,0.083644,-0.090416,-0.005194,-0.047939,-0.044903,0.032007,0.035767,0.074702,-0.055319,-0.073242,0.005092,-0.019055,0.054699,-0.044507,0.036048,0.047349,-0.039524,-0.044117,0.007572,-0.006457,-0.006109,-0.028512,-0.001904,-0.010294,0.035514,0.011495,-0.040608,-0.067895,0.139307,-0.041085,0.017961,0.073625,-0.15118,0.018752,0.020896,no-recurrence-events
0.061562,-0.024796,-0.021003,-0.072998,-0.089668,0.045206,0.085435,0.033683,0.038036,-0.030952,0.057442,0.095464,0.077142,0.015134,-0.068083,0.060619,0.031184,-0.14181,0.03569,0.012157,0.100039,-0.023447,-0.025423,-0.058447,0.065889,-0.059262,0.184842,0.001384,0.161086,0.075267,0.014409,-0.022483,0.033694,0.037681,0.044523,0.051862,-0.008208,-0.078697,no-recurrence-events
-0.003867,0.001083,0.058587,0.083252,0.00457,0.115092,-0.089491,-0.014413,0.054638,0.010064,0.001167,-0.198481,-0.016669,0.05322,0.092073,-0.018666,-0.025701,0.07694,0.051315,0.015086,0.021914,-0.062021,-0.081575,-0.082861,0.069795,-0.065121,0.011014,-0.004964,-0.127,-0.026242,0.131597,0.106118,0.021396,0.142173,0.003264,-0.06142,0.10605,-0.051841,recurrence-events
-0.041865,-0.046944,-0.016667,-0.022558,0.037636,-0.065711,0.057651,-0.064922,0.001734,0.016235,0.027949,-0.063131,0.043427,-0.07401,-0.044446,-0.010242,-0.045606,0.041907,-0.036147,-0.006809,-0.053395,0.056889,-0.014331,0.072016,-0.079782,-0.061474,0.101034,0.012077,0.041768,0.011623,0.084449,-0.088049,0.039573,-0.032332,-0.0045,-0.036434,0.030959,-0.066751,no-recurrence-events
0.026006,0.020683,-0.065251,0.099024,-0.077232,-0.060065,0.014561,0.030781,-0.026098,-0.009155,-0.072881,-0.05483,0.000855,-0.060338,0.006335,0.003643,-0.084546,0.037024,0.10106,0.003933,0.002758,-0.03442,0.067334,0.104243,-0.055856,0.043018,0.032675,0.06359,0.172628,-0.025403,-0.057153,-0.020483,-0.027932,0.060563,0.118547,-0.077938,0.037307,0.010153,no-recurrence-events
-0.085899,0.102158,-0.008796,-0.000976,0.033379,-0.001302,-0.037734,0.141349,0.010204,0.023736,-0.08001,0.063238,0.012506,0.059079,-0.029997,-0.108785,-0.077214,-0.008021,0.03862,0.011669,0.014102,-0.07374,-0.107393,0.015771,0.009248,0.026676,-0.045627,0.059734,0.044875,0.020762,0.023198,-0.05709,-0.085568,0.01876,-0.045565,0.017682,0.052339,0.064858,recurrence-events
0.021123,-0.07795,-0.037418,-0.041601,-0.028404,0.006219,-0.036221,-0.004376,-0.069067,-0.065796,-0.009404,0.018412,0.004761,-0.073033,-0.011243,0.000714,-0.024976,-0.033288,-0.041518,-0.013157,0.04475,0.055912,0.049756,-0.038335,-0.002145,0.108448,-0.008341,0.062614,-0.020732,-0.044232,0.028785,-0.016577,-0.092385,0.015641,-0.022078,-0.003719,-0.044725,-0.045999,no-recurrence-events
0.065556,-0.105538,0.063412,0.016261,-0.01754,-0.062232,-0.02438,-0.004376,0.020289,-0.167358,0.094355,-0.10317,-0.134307,0.095912,-0.052258,-0.086658,0.132129,-0.006921,0.053697,-0.071262,-0.03777,-0.013424,0.026319,-0.052984,-0.132516,0.08501,-0.102091,0.132194,-0.044169,0.047557,0.082496,-0.063635,-0.084969,-0.098983,-0.121687,0.106144,-0.152635,-0.086282,no-recurrence-events
0.066045,0.062675,0.027035,0.058253,0.079018,0.004144,0.04398,0.048115,-0.004125,0.008423,0.017207,0.019388,0.086976,0.011928,-0.115735,-0.007618,0.004565,0.051673,-0.091323,0.005886,0.040843,-0.039791,-0.055774,-0.018804,0.007621,-0.00874,-0.016153,0.017936,0.008565,-0.061688,-0.008325,0.033655,0.015159,0.044328,0.026994,0.020695,0.004103,0.05361,recurrence-events
-0.054072,0.051933,-0.040836,-0.004491,0.079018,-0.04737,0.05167,0.103046,-0.026098,-0.044312,-0.039678,-0.011862,0.030152,-0.023228,0.016101,-0.076435,-0.022046,0.038977,0.022935,0.043484,0.04475,-0.079342,-0.057666,0.030024,-0.063668,0.046924,-0.05131,0.040153,0.053487,-0.01759,-0.007348,0.014673,-0.047463,0.072282,0.007219,-0.042782,-0.017381,0.141013,recurrence-events
0.000615,-0.023263,-0.064762,-0.039159,-0.025963,0.011163,-0.027309,-0.041241,-0.051977,-0.054077,-0.074102,0.052592,0.044251,-0.040806,-0.084485,0.013195,0.019214,-0.038171,0.020005,0.012722,-0.006032,0.034428,0.032605,0.092524,-0.023629,0.086963,0.069784,-0.008431,-0.005107,0.008823,0.03855,0.031946,0.073295,0.017228,-0.022322,0.077336,0.029494,-0.079202,no-recurrence-events
-0.069697,-0.010567,0.033871,0.007716,-0.035729,-0.060492,0.017612,0.029072,0.00857,-0.034546,-0.001348,0.065287,0.02472,0.021694,-0.004407,0.016125,-0.038892,-0.07528,-0.069838,0.006863,-0.070485,-0.003658,0.042371,-0.010992,0.036917,0.043995,-0.043497,-0.066048,-0.074443,0.022525,-0.002465,-0.012976,-0.073189,-0.051131,0.008928,0.024601,-0.048631,-0.080179,no-recurrence-events
-0.073604,0.028495,-0.010075,0.015528,-0.031822,-0.116523,0.011753,0.060322,-0.030493,-0.022827,-0.116582,0.03599,0.106751,0.015834,-0.020032,-0.034656,-0.054517,-0.036218,0.074693,0.0303,-0.060719,-0.038814,0.034558,0.129633,0.017386,0.032276,-0.012247,-0.038705,0.034932,0.084354,0.026832,-0.052038,-0.026314,-0.008162,0.051897,0.012882,0.006057,-0.023538,no-recurrence-events
0.068974,0.052909,0.112972,0.068019,0.147377,0.008294,-0.023403,-0.12376,-0.009985,-0.065796,-0.011602,-0.008932,0.032288,-0.017369,0.017078,0.114453,0.116382,0.039954,-0.032729,-0.087864,0.017406,0.021733,0.055554,-0.065679,0.098441,-0.061474,0.065878,-0.01722,0.02712,0.07735,-0.035668,0.04928,-0.02195,0.001359,0.034807,0.008976,-0.042772,0.041892,no-recurrence-events
-0.035518,-0.039864,0.071957,0.116603,-0.024498,0.043817,0.018467,0.022968,0.003199,-0.046265,-0.011846,-0.195455,0.018433,-0.031041,0.138171,0.006573,-0.009351,0.068274,-0.039565,0.04446,0.040843,-0.054928,0.036084,-0.104742,0.058402,0.043018,-0.010294,-0.011605,-0.073466,-0.070599,0.128394,0.034204,-0.063088,0.119157,0.022844,0.006046,0.004103,-0.090921,no-recurrence-events
-0.007197,-0.067208,0.101742,-0.004491,-0.051842,0.009637,-0.049892,-0.010235,-0.035864,0.10022,0.018916,0.041849,-0.008911,0.02267,-0.041516,0.034893,-0.022779,-0.080163,-0.000503,0.055203,0.074047,-0.012935,0.04585,-0.018804,0.014457,-0.000927,0.022909,-0.015023,0.026143,-0.056897,0.006324,-0.043432,0.002342,-0.00389,0.024797,0.023625,-0.046678,0.09072,no-recurrence-events
-0.047813,0.020615,-0.044441,0.016846,0.074883,0.092875,0.015977,-0.067147,0.027294,-0.068061,-0.034477,0.04566,-0.014716,0.071774,0.075472,0.007701,-0.049871,-0.063685,0.078659,0.041454,0.004336,-0.009775,-0.122591,0.073389,0.045381,-0.046567,-0.022189,0.016277,0.019485,0.125888,0.018316,-0.000816,0.010654,0.069908,-0.096346,-0.137591,0.051363,-0.017662,recurrence-events
0.168008,0.055405,-0.036262,-0.032669,0.082268,0.122057,-0.029982,0.009879,-0.052052,0.068169,-0.100395,-0.018427,-0.006461,-0.129397,0.006136,-0.018422,0.009272,0.011022,-0.028275,-0.007863,0.05585,-0.048349,0.174269,0.050439,-0.016265,-0.091244,0.09451,-0.051472,0.063674,0.108001,-0.057124,-0.052299,0.029411,0.035118,-0.010347,0.02403,0.060152,-0.035118,recurrence-events
-0.099483,-0.015694,-0.040104,0.057521,0.020058,-0.102576,0.037144,-0.000469,-0.070532,-0.132202,0.002559,-0.022115,0.021943,0.054897,0.064929,0.021984,0.052051,-0.003015,-0.1006,-0.014622,-0.049489,-0.006588,0.0677,0.044672,-0.002633,-0.045849,0.019003,0.084342,0.000753,0.060207,0.076636,-0.089026,-0.104958,-0.071395,0.02675,-0.067684,-0.023729,-0.080423,recurrence-events
0.035771,-0.035714,-0.04694,0.018191,0.087074,0.082509,0.01746,0.035969,-0.028723,-0.020386,0.043055,-0.045309,-0.028854,0.025844,0.091052,0.018811,-0.024488,0.049964,0.023423,-0.08469,-0.016041,0.019169,-0.087863,-0.075201,0.010123,0.019825,-0.06254,-0.038583,0.047994,0.05088,0.009742,0.049204,0.111961,-0.053725,0.098405,-0.083309,-0.065965,0.057395,no-recurrence-events
0.034795,-0.034981,0.003597,0.003565,0.141518,-0.019782,0.043003,0.011005,0.058375,-0.046265,0.019648,-0.016744,0.01471,0.006069,0.030749,0.041211,0.013354,0.014563,0.027818,-0.012668,0.015453,-0.008541,-0.102649,-0.001226,-0.011911,0.002979,-0.043497,-0.045541,0.007588,-0.014813,-0.037622,0.053186,0.005393,-0.014266,0.087541,-0.024227,-0.046678,0.014548,no-recurrence-events
-0.021846,-0.030098,0.114925,0.128321,0.018471,0.050653,-0.026455,0.003437,0.042261,0.00647,0.003779,-0.226705,0.032105,0.023647,0.114734,0.016339,0.021899,0.122962,0.061997,0.01321,0.040843,-0.043209,-0.08501,-0.081304,0.074027,0.007862,-0.029825,0.000114,-0.057841,-0.045209,0.144019,0.116236,-0.049416,0.099626,0.046281,-0.033016,0.027541,-0.03428,no-recurrence-events
0.010381,-0.035714,-0.103581,0.004763,-0.002281,0.098928,0.04578,0.034016,-0.123449,-0.028198,0.000575,-0.025778,-0.015182,-0.036656,0.024646,0.004406,-0.080152,0.010901,0.003892,-0.030002,-0.023854,0.019169,0.033597,0.002924,-0.008432,-0.019238,0.039023,-0.073739,0.010884,0.07157,-0.005883,0.009653,0.20623,0.009263,0.067155,-0.098934,-0.030809,0.006613,recurrence-events
-0.003291,-0.010567,0.03973,0.070216,-0.004479,-0.026068,0.021519,-0.064678,-0.057836,-0.03064,-0.042363,0.052592,0.11847,0.076381,-0.021985,0.035656,0.007007,-0.083093,-0.007338,0.051785,-0.004078,-0.025142,0.050183,0.121821,0.072074,-0.010693,0.04244,-0.000619,0.066182,0.072085,0.026832,-0.053991,0.040092,0.050431,0.001115,-0.018368,0.023635,0.016501,recurrence-events
0.015263,0.086112,-0.021793,0.052149,0.008705,0.009637,0.061436,0.007343,-0.03977,-0.007202,-0.047002,-0.019674,0.020386,-0.041783,-0.032727,0.047589,-0.030835,0.111243,0.077622,-0.023411,0.00764,0.052983,-0.088916,0.00854,0.052542,-0.048779,-0.064981,0.012809,-0.020732,0.019244,0.032691,0.038111,-0.065041,-0.005843,0.018938,-0.12286,-0.009568,-0.116311,no-recurrence-events
-0.061885,0.035331,0.017269,-0.035253,-0.029869,-0.062567,-0.019497,0.032978,-0.051977,0.012329,-0.035039,0.045756,-0.033874,0.037319,-0.039563,0.040539,0.052417,-0.038171,0.008287,0.00198,-0.037282,-0.027096,0.063855,0.037836,0.007621,-0.000927,0.069784,-0.068002,-0.034404,-0.051724,-0.012231,0.004602,0.055717,-0.049178,0.075334,0.073429,0.009963,-0.018655,recurrence-events
0.021523,0.012314,-0.01905,0.073731,-0.005195,-0.040182,-0.099135,-0.006845,0.160107,0.000298,-0.018242,0.007574,-0.004645,0.099118,0.031526,-0.033803,-0.087468,-0.057826,0.078659,-0.033742,-0.087461,-0.075205,-0.063997,0.070459,-0.038603,0.04816,-0.049533,0.026286,0.108352,0.05038,-0.05395,0.039773,-0.032193,0.006675,0.079191,-0.020404,0.079683,0.04435,no-recurrence-events
0.014287,-0.027169,-0.004215,-0.013769,0.089271,-0.027777,0.020542,-0.017803,0.03982,-0.046265,0.035762,-0.014791,0.011048,0.013881,0.013171,0.032727,0.006518,-0.003015,0.016099,-0.001926,-0.021657,-0.012447,-0.063098,0.010493,-0.018747,-0.020458,-0.031778,-0.060677,-0.056865,0.006869,-0.033715,0.092005,0.027397,0.005509,0.063615,-0.065243,-0.033006,0.02529,no-recurrence-events
-0.01501,-0.01838,-0.000309,0.021388,0.122475,-0.058295,0.028355,-0.039288,-0.007055,-0.108765,0.015254,-0.014791,0.046204,0.0881,0.083484,0.036633,0.063647,-0.028405,0.027818,-0.010715,-0.029469,-0.030025,-0.049426,0.072993,0.038871,-0.004833,-0.004435,-0.002084,0.02126,0.050571,-0.01809,0.046106,0.003959,0.028947,0.057756,-0.090633,0.000197,0.060446,no-recurrence-events
-0.065791,0.007011,0.020199,-0.117284,-0.172447,-0.14997,0.043003,0.091572,0.090601,-0.018921,0.076777,0.037943,0.091126,0.011928,-0.031751,0.016125,0.055835,-0.059655,0.113755,-0.0322,-0.037282,-0.030025,-0.051379,-0.089117,0.009574,0.026417,0.003378,-0.042611,0.042745,0.113895,0.052222,0.145227,-0.131783,-0.06285,0.098772,0.001164,-0.095506,-0.017679,recurrence-events
-0.026729,0.047538,0.02557,-0.004247,-0.043541,-0.033515,-0.027432,0.001972,-0.05393,0.024048,0.016108,-0.017721,-0.02246,0.015834,-0.027844,0.033215,-0.002515,0.047766,0.051255,-0.027805,-0.025563,0.025639,-0.025989,-0.023687,0.0418,-0.053662,-0.037638,-0.002572,-0.092997,-0.00887,0.017066,0.076807,-0.058663,-0.017196,0.034563,-0.125789,-0.010545,-0.012307,recurrence-events
-0.087764,-0.031319,-0.035221,-0.004979,0.078651,-0.013587,0.017612,-0.05711,0.091578,-0.042358,0.038203,-0.022115,-0.067901,0.031459,0.045398,0.041516,0.071582,0.032141,-0.010756,0.035183,-0.018239,-0.019283,-0.08269,0.013422,-0.135446,-0.038037,-0.039591,-0.011849,-0.024638,0.03799,0.07273,0.068689,0.022972,-0.090926,-0.000594,-0.016903,-0.053025,-0.005227,no-recurrence-events
